Cell,AHR(+),ARID3A(+),ARNT(+),ATF2(+),ATF5(+),ATF6(+),BACH1(+),BACH2(+),BATF(+),BCL11A(+),BCL3(+),BCL6(+),BCLAF1(+),BHLHE40(+),BPTF(+),BRF1(+),CCNT2(+),CEBPB(+),CEBPD(+),CEBPG(+),CEBPZ(+),CENPB(+),CHD1(+),CHURC1(+),CLOCK(+),CREB1(+),CREB3L4(+),CREM(+),CUX1(+),DBP(+),DIDO1(+),DRAP1(+),E2F1(+),E2F2(+),E2F3(+),E2F6(+),E2F7(+),E4F1(+),EGR1(+),EGR2(+),ELF1(+),ELF2(+),ELF4(+),ELK1(+),ELK3(+),ELK4(+),EOMES(+),EP300(+),ERF(+),ESRRA(+),ETS1(+),ETS2(+),ETV1(+),ETV2(+),ETV3(+),ETV6(+),ETV7(+),FLI1(+),FOS(+),FOSB(+),FOSL2(+),FOXJ2(+),FOXJ3(+),FOXM1(+),FOXN2(+),FOXO1(+),FOXO3(+),FOXO4(+),FOXP1(+),FOXP4(+),GABPA(+),GABPB1(+),GATA3(+),GATA6(+),GATAD1(+),GFI1(+),GMEB1(+),GMEB2(+),GTF2B(+),HES6(+),HES7(+),HIC1(+),HIF1A(+),HINFP(+),HLTF(+),HMGA1(+),HOXB2(+),HOXB3(+),HOXB4(+),HOXB6(+),HSF1(+),HSF4(+),IKZF1(+),IKZF2(+),IKZF3(+),ILF2(+),ING4(+),IRF1(+),IRF2(+),IRF3(+),IRF4(+),IRF5(+),IRF7(+),IRF8(+),IRF9(+),JUN(+),JUNB(+),JUND(+),KLF12(+),KLF13(+),KLF3(+),KLF6(+),KLF7(+),KLF9(+),KMT2B(+),LBX2(+),LCORL(+),LEF1(+),LHX4(+),MAF(+),MAFF(+),MAFG(+),MAFK(+),MAZ(+),MECP2(+),MEF2A(+),MEF2D(+),MGA(+),MLX(+),MNT(+),MSC(+),MXD1(+),MXD3(+),MYB(+),MYBL1(+),MYBL2(+),MYC(+),MZF1(+),NFATC1(+),NFATC2(+),NFATC3(+),NFE2L1(+),NFE2L2(+),NFE2L3(+),NFIA(+),NFIC(+),NFIX(+),NFKB2(+),NFYA(+),NFYB(+),NFYC(+),NR1D2(+),NR2C1(+),NR2C2(+),NR3C1(+),PATZ1(+),PDLIM5(+),PHF20(+),PLAGL1(+),POU2F1(+),POU2F2(+),POU4F1(+),POU6F1(+),PRDM1(+),PRDM4(+),PURA(+),RAD21(+),RARA(+),RARG(+),REL(+),RELB(+),RFX1(+),RFX2(+),RFX3(+),RFX5(+),RFXANK(+),RFXAP(+),RORA(+),RUNX1(+),RUNX2(+),RUNX3(+),RXRA(+),RXRB(+),SETDB1(+),SIRT6(+),SKI(+),SMAD2(+),SMAD3(+),SMAD4(+),SMARCC2(+),SMC3(+),SOX13(+),SOX4(+),SOX6(+),SP1(+),SP2(+),SP4(+),SREBF1(+),SREBF2(+),SRF(+),STAT1(+),STAT2(+),STAT3(+),STAT5A(+),STAT5B(+),STAT6(+),TAF1(+),TAF6(+),TBP(+),TBX21(+),TBX6(+),TCF12(+),TCF3(+),TCF7(+),TCF7L1(+),TCF7L2(+),TFDP1(+),TFDP2(+),TFE3(+),TFEB(+),THAP1(+),THAP11(+),THAP5(+),THRA(+),TP53(+),TP73(+),USF1(+),USF2(+),VDR(+),XBP1(+),YBX1(+),YY1(+),ZBTB1(+),ZBTB11(+),ZBTB14(+),ZBTB2(+),ZBTB21(+),ZBTB24(+),ZBTB25(+),ZBTB4(+),ZBTB40(+),ZBTB5(+),ZBTB7A(+),ZEB1(+),ZFP82(+),ZFP91(+),ZFX(+),ZFY(+),ZGPAT(+),ZKSCAN1(+),ZNF134(+),ZNF141(+),ZNF143(+),ZNF160(+),ZNF17(+),ZNF175(+),ZNF18(+),ZNF182(+),ZNF197(+),ZNF200(+),ZNF202(+),ZNF219(+),ZNF230(+),ZNF263(+),ZNF274(+),ZNF281(+),ZNF287(+),ZNF3(+),ZNF304(+),ZNF324(+),ZNF333(+),ZNF343(+),ZNF37A(+),ZNF384(+),ZNF394(+),ZNF410(+),ZNF432(+),ZNF44(+),ZNF440(+),ZNF444(+),ZNF480(+),ZNF487(+),ZNF493(+),ZNF506(+),ZNF518A(+),ZNF540(+),ZNF555(+),ZNF559(+),ZNF561(+),ZNF564(+),ZNF569(+),ZNF571(+),ZNF579(+),ZNF580(+),ZNF589(+),ZNF639(+),ZNF678(+),ZNF682(+),ZNF701(+),ZNF737(+),ZNF740(+),ZNF75D(+),ZNF76(+),ZNF770(+),ZNF783(+),ZNF786(+),ZNF790(+),ZNF791(+),ZNF813(+),ZNF816(+),ZNF891(+),ZSCAN10(+),ZSCAN16(+),ZSCAN18(+),ZSCAN9(+),ZXDB(+),ZXDC(+)
E64_A12,0.0,0.06077694235588972,0.0,0.0,0.0,0.029364190618389945,0.023113338902812586,0.003148897885739991,0.0,0.11430090377458799,0.2361111111111111,0.04349415204678363,0.048633488483112546,0.03347449082476306,0.05236776150903575,0.0,0.02756892230576441,0.011695906432748537,0.09381610053502551,0.012656018154839835,0.0,0.0014035087719298245,0.07086343309253526,0.0031189083820662767,0.0,0.0213911972914743,0.011695906432748537,0.11027568922305764,0.06185335132703554,0.010087719298245614,0.0,0.06731113498030791,0.01929824561403509,0.0,0.0,0.0,0.0152046783625731,0.04639376218323587,0.038157894736842106,0.007953216374269005,0.03885640025990903,0.027201842991316675,0.01648059542796385,0.03724891939994915,0.036807705538355696,0.029239766081871343,0.08373771307701879,0.018560894991100942,0.050407709414381024,0.03970452446906741,0.049277605779153764,0.02843710583648664,0.008406432748538011,0.019091847265221878,0.021929824561403508,0.015135878912968696,0.09266756635177688,0.017543859649122806,0.0561624186251793,0.03319254927442062,0.010047846889952153,0.042105263157894736,0.038011695906432746,0.08317089018843404,0.08333333333333333,0.013053467000835421,0.005847953216374269,0.017543859649122806,0.0,0.0,0.029431502252900008,0.0,0.05672514619883041,0.01299545159194282,0.03352826510721248,0.02481428797218271,0.0,0.06432748538011696,0.0,0.0,0.043534762833008445,0.047697368421052634,0.0,0.0682261208576998,0.011556669451406293,0.09226770630279402,0.0435672514619883,0.07479224376731301,0.0,0.0,0.06001846722068329,0.0,0.015835468821867402,0.03755001538935057,0.012949039264828738,0.017243964612385664,0.01600492459218221,0.041406197486052294,0.03965197546712309,0.06656712703745178,0.0,0.0,0.07178075908726063,0.04824561403508772,0.014619883040935672,0.07452116529856752,0.030521509252583512,0.05230211679433325,0.03201934878348134,0.018735109378384233,0.09649122807017543,0.01591187270501836,0.06555863342566944,0.0,0.0,0.0,0.0,0.011351909184726523,0.03866146848602989,0.04573099415204678,0.029239766081871343,0.0,0.006413884172797585,0.04257309941520468,0.014619883040935672,0.12353801169590643,0.07685881370091896,0.04834307992202729,0.003898635477582846,0.018100807574491784,0.05054302422723475,0.0,0.18648473034437946,0.1084307992202729,0.0714749837556855,0.046198830409356725,0.02867383512544803,0.02678994784257942,0.0,0.043673012318029114,0.0,0.017787524366471734,0.006594500435485878,0.0,0.03819071488244421,0.016374269005847954,0.0,0.034004764998917046,0.03567251461988304,0.0,0.04392764857881137,0.03785780240073869,0.1301169590643275,0.0,0.03189792663476874,0.0,0.001008267795926598,0.07052457013179715,0.030055759553923568,0.03755001538935057,0.0,0.0,0.03625730994152047,0.018518518518518517,0.0,0.03668261562998405,0.08688387635756056,0.01858813700918964,0.04856343757945589,0.027187852672617214,0.025730994152046785,0.0,0.05303488606573906,0.029555871661134818,0.0,0.05380116959064327,0.07748538011695906,0.0,0.10121457489878542,0.027541973212601396,0.018893387314439947,0.021767381416504222,0.0,0.02637546246568803,0.029239766081871343,0.01343201754385965,0.0,0.0,0.17076023391812867,0.00524299253881831,0.0,0.0,0.015497076023391813,0.0,0.01391812865497076,0.03347449082476306,0.03508771929824561,0.0005847953216374269,0.0,0.021980237951199837,0.08875893437296946,0.1007647323436797,0.0,0.0,0.0,0.014465989535241613,0.028617643399278338,0.03592314118629908,0.08786924576398261,0.20401382243487506,0.0,0.0,0.04027541973212601,0.049707602339181284,0.022417153996101363,0.0,0.0,0.07946336429308566,0.04951267056530215,0.0,0.01921470342522974,0.1652046783625731,0.0,0.06460595934280144,0.0,0.013428633311674248,0.0,0.0685805422647528,0.018518518518518517,0.1871345029239766,0.11100380921723269,0.03737207602339181,0.0,0.051007147498375566,0.031968810916179334,0.0,0.0,0.0,0.06492948056415548,0.0,0.03721424774056353,0.05755617112957833,0.03177900892582333,0.0,0.0825211176088369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006191950464396285,0.06871345029239766,0.15789473684210525,0.0,0.0,0.03189792663476874,0.0,0.0,0.06984126984126984,0.02046783625730994,0.0,0.05398110661268556,0.09325946445060018,0.08235867446393762,0.05940289319790705,0.0,0.0,0.09064327485380116,0.0712719298245614,0.003248862897985705,0.04368765049879601,0.0018467220683287165,0.0,0.0,0.03435672514619883,0.0,0.012759170653907496,0.0,0.19936204146730463,0.04239766081871345,0.0,0.06307435254803676,0.03189792663476874,0.07115009746588694,0.0,0.0,0.05847953216374269,0.10944026733500417,0.0,0.08260233918128655,0.0,0.03234649122807018,0.06098579782790309,0.015594541910331383,0.0,0.07496012759170653,0.05847953216374269,0.0,0.08187134502923976,0.02677746999076639,0.0,0.07268170426065163,0.0,0.0,0.07017543859649122,0.09239766081871345,0.07115009746588694,0.0,0.0,0.0,0.10192147034252297,0.08636977058029689,0.0,0.0,0.07017543859649122
E64_A16,0.09022556390977443,0.058688387635756054,0.20662768031189083,0.0,0.2556390977443609,0.047654597486624366,0.05708716235032024,0.01417004048582996,0.019670388091440724,0.0,0.24342105263157895,0.08150584795321637,0.07500895094880057,0.054849768098406936,0.051576309194037724,0.0,0.17543859649122806,0.02603731551099972,0.09618016672887894,0.023129964214017633,0.02745995423340961,0.061754385964912284,0.05177158582731338,0.022514619883040935,0.0,0.01631271160357033,0.0,0.0,0.020917678812415654,0.010087719298245614,0.043859649122807015,0.04165174841866571,0.043859649122807015,0.011912497292614252,0.04269005847953217,0.0,0.023391812865497075,0.053021442495126705,0.027777777777777776,0.08350877192982456,0.019688109161793373,0.022417153996101363,0.009170653907496013,0.04729214340198322,0.04437564499484004,0.08240297713981924,0.12131392310563643,0.020849224510551743,0.03138127007659995,0.07263773468759618,0.07112143102855177,0.0956312349501204,0.051535087719298246,0.05125558995528036,0.039108187134502925,0.05091159270725834,0.06432748538011696,0.03155458089668616,0.010482180293501049,0.025070392029456358,0.01600212652844232,0.0,0.0,0.21312540610786224,0.0,0.03926482873851295,0.045112781954887216,0.010179770413688543,0.0,0.0,0.028568689483271018,0.0,0.020857699805068228,0.027777777777777776,0.0,0.030820293978188716,0.01479188166494668,0.0,0.09226770630279402,0.0,0.0,0.04751461988304093,0.0,0.1286549707602339,0.02631578947368421,0.05360623781676413,0.005263157894736842,0.0,0.08836907082521117,0.0,0.054786088027085254,0.0,0.036073329390892965,0.06627680311890838,0.0,0.0620782726045884,0.035395506309633736,0.041406197486052294,0.0599058622165169,0.023391812865497075,0.012227538543328018,0.0,0.049306272216488936,0.06169590643274854,0.06907894736842106,0.040774719673802244,0.037170551950652886,0.008483650440655629,0.04786658003032272,0.026424084903617067,0.0,0.028423772609819122,0.046168051708217916,0.0,0.0,0.02046783625730994,0.0,0.05159958720330237,0.0769980506822612,0.04923976608187135,0.0,0.0,0.05055649877381626,0.025964912280701753,0.0,0.0,0.0,0.08167641325536062,0.0,0.002227791701475912,0.0,0.0,0.0,0.12621832358674465,0.06367771280051981,0.007017543859649123,0.030182984342576873,0.03761656393235341,0.0,0.024013935548090084,0.022860180754917598,0.025584795321637425,0.03770063456513625,0.0,0.036877909058360185,0.061858349577647825,0.0,0.03075590210093134,0.023391812865497075,0.0,0.009247926016591867,0.05047706986765158,0.17251461988304093,0.0,0.023125996810207338,0.02761533463287849,0.0421455938697318,0.09531290913851793,0.04732762137902897,0.061095721760541705,0.18421052631578946,0.0,0.08304093567251462,0.018193632228719947,0.0,0.005050505050505051,0.08187134502923976,0.010756056808688387,0.00966183574879227,0.012927054478301015,0.10175438596491228,0.0,0.0,0.07507507507507508,0.09707602339181287,0.0,0.1216374269005848,0.0,0.10781226570700254,0.058290888511601587,0.06545209176788123,0.08268356075373619,0.0,0.06993674662847595,0.04309018159433672,0.0668859649122807,0.0,0.043859649122807015,0.0,0.00020165355918531962,0.049032838506522715,0.017543859649122806,0.0,0.010898458266879319,0.035555555555555556,0.004638031861262351,0.026169590643274853,0.05672514619883041,0.023391812865497075,0.004638031861262351,0.02079272254710851,0.011246063877642825,0.03646370829033368,0.0,0.0,0.03088129680927465,0.04790344655966156,0.0,0.014394961763382817,0.1994949494949495,0.0,0.0,0.020939445387662705,0.007051943584451325,0.03833658219623132,0.03625730994152047,0.03352826510721248,0.05607155142758858,0.050682261208576995,0.0,0.05137844611528822,0.0,0.0,0.028404344193817876,0.0,0.0,0.08552631578947369,0.0,0.0,0.06900584795321638,0.1488813777563174,0.029513888888888888,0.0,0.13677712800519817,0.09746588693957114,0.0,0.0,0.0,0.058995528035775714,0.0,0.04891015417331207,0.06832871652816251,0.01692828562634657,0.023809523809523808,0.08447043534762833,0.025219298245614034,0.0,0.0,0.0,0.0,0.0,0.0,0.05802086916638,0.0297270955165692,0.07602339181286549,0.0,0.0,0.04837852206273259,0.0,0.0,0.021888053467000835,0.0,0.30116959064327486,0.06387764282501125,0.0,0.07115009746588694,0.00554016620498615,0.0,0.0,0.09697855750487329,0.05116959064327485,0.004873294346978557,0.027519779841761266,0.02185287780855648,0.0,0.07894736842105263,0.0,0.0,0.0329611908559277,0.0,0.15257841573631048,0.0,0.0,0.049707602339181284,0.03854332801701223,0.050682261208576995,0.0,0.0,0.0,0.0985797827903091,0.0,0.0,0.0,0.01425438596491228,0.0,0.038011695906432746,0.0,0.06273258904837853,0.0,0.05458089668615984,0.20175438596491227,0.051400430901815945,0.06003898635477583,0.0,0.0,0.0,0.0,0.0,0.0,0.1023391812865497,0.003654970760233918,0.04532163742690058,0.06683375104427736,0.0,0.09707602339181287,0.0,0.10213032581453634
E64_A18,0.05806182121971595,0.1054720133667502,0.0,0.0,0.07184628237259816,0.025755879059350503,0.01949317738791423,0.05398110661268556,0.04093567251461988,0.0,0.08406432748538012,0.049342105263157895,0.08270676691729323,0.07662835249042145,0.04449720793211098,0.0,0.14118629908103592,0.0391255917571707,0.04329973870847331,0.012219603735707428,0.024663107042969742,0.024327485380116958,0.0173718610251118,0.0354775828460039,0.0724246513720198,0.054632194521391196,0.02183235867446394,0.03341687552213868,0.042735042735042736,0.027777777777777776,0.017126148705096073,0.07220432032462108,0.03235867446393762,0.0,0.008771929824561403,0.04239766081871345,0.053021442495126705,0.0,0.058187134502923975,0.04163742690058479,0.03931124106562703,0.04616338826865143,0.019670388091440724,0.02440884820747521,0.027003783969728242,0.08825093035619351,0.03309692671394799,0.024535977625222475,0.02709826208714274,0.019082794706063406,0.0031819745442036463,0.04013301226923518,0.03545321637426901,0.0,0.06944444444444445,0.1324389404884761,0.028115159694107064,0.041301169590643276,0.04082533377468829,0.024095733160060646,0.03657628920786816,0.0,0.04751461988304093,0.0,0.018518518518518517,0.020676691729323307,0.04594820384294068,0.05674680528481698,0.02958376332989336,0.2810266406757635,0.010449621321062218,0.026176552492341965,0.0317738791423002,0.10656270305393112,0.0,0.04283230599020073,0.0543515651874785,0.07017543859649122,0.0,0.0,0.01299545159194282,0.04861111111111111,0.0,0.09454191033138401,0.04065719855193539,0.04223521767381416,0.027923976608187136,0.14989227454601417,0.0,0.0,0.02723915050784857,0.049707602339181284,0.07070109731256981,0.036524058684723505,0.0,0.0356875093717199,0.029855340104647583,0.021240841567520333,0.021109684781058336,0.023018539255941273,0.0,0.0,0.03783969728242174,0.04736842105263158,0.02722953216374269,0.03921884221256505,0.06032203797164143,0.0297339593114241,0.0446538156089813,0.02387914230019493,0.34210526315789475,0.020263837889296886,0.04493690366266544,0.024066576698155647,0.0,0.046365914786967416,0.13450292397660818,0.0846233230134159,0.10006497725795971,0.07356725146198831,0.0,0.07442849548112707,0.0,0.07169590643274854,0.0,0.03435672514619883,0.06015037593984962,0.041130604288499024,0.0,0.025341130604288498,0.0,0.0,0.0,0.010721247563352826,0.06757634827810266,0.05263157894736842,0.03999245425391436,0.034692587324166274,0.0,0.04143337066069429,0.023214602161970584,0.0,0.05997262660196591,0.059941520467836254,0.040100250626566414,0.07745289148797921,0.0,0.03508771929824561,0.0,0.0,0.013735890112879097,0.08156355801785165,0.1476608187134503,0.0,0.033094098883572565,0.06042884990253411,0.011292599314377899,0.0418085013528847,0.03712770297837617,0.004155124653739612,0.0,0.16608187134502925,0.08596491228070176,0.02079272254710851,0.0,0.08519404572036152,0.06098579782790309,0.02882205513784461,0.0,0.08535959782497178,0.09005847953216374,0.14035087719298245,0.08267795926598104,0.0388809862494073,0.025730994152046785,0.0,0.0,0.0,0.07302444144549408,0.027919260516883607,0.043184885290148446,0.05165692007797271,0.0,0.010025062656641603,0.11018775007694676,0.07492690058479533,0.0,0.42105263157894735,0.0,0.038314176245210725,0.09266756635177688,0.0,0.06578947368421052,0.08133971291866028,0.019649122807017545,0.017140552530752168,0.07441520467836257,0.006432748538011696,0.02077562326869806,0.01653559185319621,0.0049382716049382715,0.0,0.04678362573099415,0.0,0.0,0.03221504052528983,0.06855791962174941,0.042606516290726815,0.07902234218023692,0.0007974481658692185,0.0,0.08133971291866028,0.1320505564987738,0.04437564499484004,0.05458089668615984,0.0,0.061598440545808965,0.0,0.02612085769980507,0.0,0.01796157059314954,0.0,0.0,0.0,0.0,0.030972492960797054,0.01364522417153996,0.0,0.03654970760233918,0.0,0.031761360588014376,0.024762426900584795,0.0,0.028589993502274202,0.05263157894736842,0.0,0.023391812865497075,0.0,0.030787753697970415,0.05497076023391813,0.028176501860712386,0.03216374269005848,0.011695906432748537,0.0,0.04678362573099415,0.08223684210526316,0.09137426900584796,0.0,0.0,0.0,0.0,0.0,0.06146084164660016,0.0,0.24415204678362573,0.0,0.1672514619883041,0.14513556618819776,0.0,0.0,0.0404344193817878,0.0,0.0,0.043184885290148446,0.01569713758079409,0.05847953216374269,0.06832871652816251,0.0,0.07251461988304093,0.07651072124756335,0.08881578947368421,0.0,0.0,0.03200984918436442,0.0,0.049707602339181284,0.0014619883040935672,0.0023391812865497076,0.04332801701222754,0.07602339181286549,0.0,0.06432748538011696,0.0,0.0,0.08532695374800638,0.0,0.08452950558213716,0.0,0.0029239766081871343,0.0,0.019883040935672516,0.08114035087719298,0.0861244019138756,0.044407894736842105,0.0,0.008771929824561403,0.0,0.0,0.0,0.2787524366471735,0.0,0.08741151123422591,0.06471734892787524,0.11027568922305764,0.0,0.24269005847953215,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.16284300494826812,0.07251461988304093,0.0,0.024018379281537175
E64_A19,0.1048454469507101,0.06474519632414369,0.0,0.0,0.04594820384294068,0.03471444568868981,0.030910609857978277,0.015969410706252813,0.0,0.0,0.097953216374269,0.0,0.04893185344313164,0.011292599314377899,0.037506045816295124,0.11650922177237967,0.0,0.03905597326649958,0.07092198581560284,0.03805533734834599,0.023900330536486145,0.005614035087719298,0.028379772961816305,0.04639376218323587,0.026540710751237068,0.0009233610341643582,0.018518518518518517,0.015873015873015872,0.0,0.018859649122807017,0.0,0.025301348609619287,0.03274853801169591,0.0034654537578514186,0.05701754385964912,0.0,0.050292397660818715,0.06432748538011696,0.0783625730994152,0.013099415204678362,0.07322936972059779,0.03065745171008329,0.007309941520467836,0.013729977116704805,0.032507739938080496,0.10703526493000177,0.07328605200945626,0.016018306636155607,0.024380199324602586,0.012927054478301015,0.06114551083591331,0.02786377708978328,0.023391812865497075,0.024079807361541108,0.060124269005847955,0.06260749914000688,0.03216374269005848,0.007188109161793372,0.042149398653867375,0.02945635694173706,0.01844763423710792,0.0,0.0,0.000649772579597141,0.11842105263157894,0.03414786967418546,0.22834864940128097,0.04245180853367988,0.01891984864121087,0.0,0.04036046400153389,0.028404344193817876,0.04814814814814815,0.043859649122807015,0.0,0.028923660502607872,0.0,0.05578047683310841,0.0,0.0,0.0,0.056834795321637425,0.0,0.01608187134502924,0.015037593984962405,0.08219623131903833,0.02894736842105263,0.04647583871960603,0.08187134502923976,0.0,0.039858417974761466,0.06627680311890838,0.042118404625796704,0.039499333128141995,0.011695906432748537,0.0,0.0,0.0403979296901257,0.03523035230352303,0.061465721040189124,0.11004784688995216,0.0,0.011695906432748537,0.05350877192982456,0.0,0.03991630452277483,0.012416886966274132,0.04208879005024298,0.03505162082160133,0.02252544942603422,0.0,0.029965093612584433,0.0,0.0,0.0,0.11027568922305764,0.0043859649122807015,0.029927760577915376,0.024691358024691357,0.08023391812865498,0.0,0.05528973950026582,0.021505376344086023,0.04912280701754386,0.0,0.19005847953216373,0.05513784461152882,0.0442495126705653,0.0,0.0,0.02172096908939014,0.0,0.10851202079272254,0.0,0.0,0.0,0.028107904169024714,0.06274695748379959,0.0,0.02202314296379246,0.0,0.013888888888888888,0.014806519845713574,0.0,0.02506265664160401,0.03014944769330734,0.0,0.0,0.014912280701754385,0.0,0.0,0.0,0.0,0.0,0.0,0.01770630279402209,0.0,0.0437287247970673,0.044879640962872294,0.036164973838104034,0.0,0.0,0.0,0.0198180636777128,0.0,0.03110047846889952,0.0,0.022243107769423558,0.0,0.07828049656304505,0.042105263157894736,0.0,0.03367614438394838,0.030188082819661767,0.0456140350877193,0.0,0.0,0.0,0.04648373069425701,0.044519901905300883,0.05195681511470985,0.009421702404158544,0.0,0.0062059911683971835,0.0,0.07474415204678363,0.0,0.15009746588693956,0.0,0.0,0.06432748538011696,0.0,0.027485380116959064,0.045720361509835196,0.06128654970760234,0.06795724944545271,0.054678362573099416,0.034307992202729044,0.0,0.013510788465416415,0.06887589343729694,0.0625281151596941,0.06845545235638115,0.0,0.0,0.022571047501795425,0.019036954087346025,0.04427736006683375,0.018743439796071376,0.06432748538011696,0.10380116959064327,0.0,0.043671005470665915,0.02063983488132095,0.01770630279402209,0.0,0.0,0.024423804609563123,0.0,0.0,0.03258145363408521,0.0,0.0,0.0,0.0,0.009963179553822829,0.0,0.001594896331738437,0.0,0.0,0.05230967326573314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188166494668043,0.0,0.0531632110579479,0.022930132348414897,0.011157279162819328,0.0,0.0,0.0,0.0,0.055750487329434696,0.0,0.0,0.0,0.04580896686159844,0.004815961472308222,0.0550682261208577,0.24561403508771928,0.0,0.0,0.029239766081871343,0.005116959064327485,0.0,0.0,0.0,0.0,0.07512370670265407,0.07971683594952293,0.0,0.03570329332102185,0.3937621832358674,0.0,0.06140350877192982,0.014619883040935672,0.06010396361273554,0.08599931200550395,0.008002462296091105,0.010721247563352826,0.02412280701754386,0.028752436647173488,0.0354775828460039,0.03987240829346093,0.001349527665317139,0.0,0.0,0.0,0.052213868003341685,0.07230196703880915,0.0,0.04146730462519936,0.0,0.11939571150097465,0.09690893901420217,0.0,0.1074561403508772,0.0,0.030153508771929825,0.0,0.04337231968810916,0.07309941520467836,0.06220095693779904,0.0813840155945419,0.0,0.0,0.04863034779932287,0.0,0.0,0.31773879142300193,0.0,0.0,0.08947368421052632,0.0,0.0,0.18859649122807018,0.0,0.0,0.014844804318488529,0.0,0.0,0.025480367585630742
